quote_id,quote_date,customer_name,alloy_name,product_form,thickness_mm,width_mm,qty_kg,lead_time_days,cert_required,price_total_usd,status
Q-102679,2025-06-25,Customer-114,316L,foil,0.01,235.47,151.73,21,RoHS,1152.11,pending
Q-102680,2025-06-26,Customer-91,304,strip,0.2488,933.34,689.78,35,EN_10204_3.1,4790.68,lost
Q-102681,2025-06-27,Customer-119,304,strip,0.2357,233.96,148.97,35,EN_10204_3.1,1724.75,won
Q-102682,2025-06-28,Customer-23,17-7PH,strip,0.148,261.25,184.02,10,EN_10204_3.1,2173.29,won
Q-102683,2025-06-29,Customer-149,17-7PH,sheet,0.393,639.76,258.37,21,AMS5528,3079.88,pending
Q-102684,2025-06-30,Customer-14,304,sheet,0.248,63.42,243.37,35,EN_10204_3.1,1674.27,lost
Q-102685,2025-07-01,Customer-2,316L,sheet,0.1704,707.2,228.57,21,RoHS,3093.28,lost
Q-102686,2025-07-02,Customer-22,17-7PH,sheet,0.01,655.98,379.88,14,AMS5528,2556.71,won
Q-102687,2025-07-03,Customer-153,304,sheet,0.133,381.87,184.87,10,EN_10204_3.1,1081.39,won
Q-102688,2025-07-04,Customer-222,304,strip,0.1972,244.73,392.07,21,EN_10204_3.1,5602.35,won
Q-102689,2025-07-05,Customer-173,316L,strip,0.0305,239.87,190.9,28,RoHS,2286.23,pending
Q-102690,2025-07-06,Customer-133,17-7PH,strip,0.297,128.64,336.36,21,AMS5528,2144.98,won
Q-102691,2025-07-07,Customer-58,17-7PH,sheet,0.1933,408.02,265.2,35,AMS5528,1512.94,pending
Q-102692,2025-07-08,Customer-161,17-7PH,strip,0.5601,1134.34,304.59,10,EN_10204_3.1,2405.97,lost
Q-102693,2025-07-09,Customer-160,17-7PH,strip,0.309,497.78,353.41,35,EN_10204_3.1,4265.88,pending
Q-102694,2025-07-10,Customer-1,316L,foil,0.4406,1110.6,241.2,35,ASTM_A240,3219.53,won
Q-102695,2025-07-11,Customer-64,17-7PH,strip,0.3603,62.04,107.29,10,AMS5528,1249.58,won
Q-102696,2025-07-12,Customer-214,316L,sheet,0.2372,421.59,94.54,10,ASTM_A240,1333.08,pending
Q-102697,2025-07-13,Customer-238,304,strip,0.2656,888.03,193.93,21,ASTM_A240,2525.43,won
Q-102698,2025-07-14,Customer-48,304,strip,0.2045,918.78,195.59,35,EN_10204_3.1,2033.77,won
Q-102699,2025-07-15,Customer-220,17-7PH,sheet,0.1227,94.43,211.24,28,EN_10204_3.1,2202.18,pending
Q-102700,2025-07-16,Customer-38,17-7PH,strip,0.2677,536.6,462.2,28,EN_10204_3.1,3015.18,pending
Q-102701,2025-07-17,Customer-210,316L,foil,0.5151,88.44,115.53,10,ASTM_A240,724.38,pending
Q-102702,2025-07-18,Customer-131,17-7PH,strip,0.364,677.22,288.34,10,AMS5528,3029.49,pending
Q-102703,2025-07-19,Customer-123,17-7PH,strip,0.2438,469.08,147.16,35,EN_10204_3.1,821.53,lost
Q-102704,2025-07-20,Customer-95,304,sheet,0.01,237.63,192.1,14,EN_10204_3.1,2659.66,pending
Q-102705,2025-07-21,Customer-179,304,strip,0.2974,869.01,193.25,21,EN_10204_3.1,2240.52,won
Q-102706,2025-07-22,Customer-38,304,strip,0.0274,520.83,102.82,14,EN_10204_3.1,898.98,won
Q-102707,2025-07-23,Customer-145,304,strip,0.1665,606.02,375.87,21,ASTM_A240,5410.82,lost
Q-102708,2025-07-24,Customer-9,316L,strip,0.1959,459.39,295.1,35,EN_10204_3.1,2750.84,pending
Q-102709,2025-07-25,Customer-233,17-7PH,sheet,0.3884,70.48,599.63,14,AMS5528,3641.19,lost
Q-102710,2025-07-26,Customer-118,316L,sheet,0.2471,758.6,273.01,35,RoHS,2987.13,lost
Q-102711,2025-07-27,Customer-129,316L,foil,0.1664,1192.17,265.95,14,EN_10204_3.1,2808.17,pending
Q-102712,2025-07-28,Customer-135,316L,sheet,0.223,111.49,713.35,14,RoHS,10380.99,lost
Q-102713,2025-07-29,Customer-168,17-7PH,strip,0.0963,115.01,134.21,14,AMS5528,1211.93,won
Q-102714,2025-07-30,Customer-184,304,strip,0.1487,1184.13,239.43,10,EN_10204_3.1,1405.77,won
Q-102715,2025-07-31,Customer-18,304,strip,0.2786,407.4,168.64,28,EN_10204_3.1,2097.98,pending
Q-102716,2025-08-01,Customer-156,304,strip,0.4281,923.97,139.44,28,EN_10204_3.1,1215.61,pending
Q-102717,2025-08-02,Customer-238,316L,strip,0.1523,1084.62,584.66,10,RoHS,6065.38,pending
Q-102718,2025-08-03,Customer-179,17-7PH,sheet,0.1233,1064.63,216.86,21,AMS5528,3189.55,lost
Q-102719,2025-08-04,Customer-18,17-7PH,sheet,0.1299,232.75,380.57,14,EN_10204_3.1,3432.24,won
Q-102720,2025-08-05,Customer-60,316L,strip,0.273,201.67,176.44,35,ASTM_A240,2510.17,won
Q-102721,2025-08-06,Customer-240,17-7PH,strip,0.01,573.54,123.56,35,EN_10204_3.1,1079.14,pending
Q-102722,2025-08-07,Customer-198,304,strip,0.0188,995.1,80.83,21,ASTM_A240,984.7,pending
Q-102723,2025-08-08,Customer-187,316L,foil,0.172,775.95,113.15,10,ASTM_A240,1293.8,lost
Q-102724,2025-08-09,Customer-157,304,sheet,0.2697,781.26,94.0,10,ASTM_A240,1320.85,lost
Q-102725,2025-08-10,Customer-19,316L,foil,0.3342,578.05,102.05,14,RoHS,896.92,lost
Q-102726,2025-08-11,Customer-83,304,sheet,0.2914,688.67,957.91,21,ASTM_A240,8010.11,won
Q-102727,2025-08-12,Customer-35,17-7PH,sheet,0.125,1023.92,273.0,14,EN_10204_3.1,2950.5,pending
Q-102728,2025-08-13,Customer-65,17-7PH,strip,0.01,156.54,662.84,10,AMS5528,6471.45,lost
Q-102729,2025-08-14,Customer-52,304,strip,0.2906,729.68,289.69,14,ASTM_A240,2530.2,pending
Q-102730,2025-08-15,Customer-208,316L,sheet,0.3307,523.73,111.17,10,RoHS,801.53,won
Q-102731,2025-08-16,Customer-162,316L,strip,0.3045,1025.78,228.29,28,ASTM_A240,2175.3,pending
Q-102732,2025-08-17,Customer-208,316L,foil,0.1646,213.87,194.09,21,ASTM_A240,1464.02,won
Q-102733,2025-08-18,Customer-146,316L,sheet,0.1965,565.79,155.14,14,EN_10204_3.1,2282.21,pending
Q-102734,2025-08-19,Customer-175,316L,sheet,0.1651,178.92,424.63,10,ASTM_A240,5233.52,pending
Q-102735,2025-08-20,Customer-214,17-7PH,sheet,0.6251,1005.34,138.97,14,AMS5528,915.21,won
Q-102736,2025-08-21,Customer-92,17-7PH,sheet,0.1486,140.85,103.4,10,EN_10204_3.1,812.54,pending
Q-102737,2025-08-22,Customer-113,17-7PH,strip,0.1349,926.17,191.59,14,AMS5528,2552.79,lost
Q-102738,2025-08-23,Customer-146,17-7PH,sheet,0.3592,652.4,450.79,35,AMS5528,2565.59,won
Q-102739,2025-08-24,Customer-26,316L,strip,0.2971,713.32,184.48,35,EN_10204_3.1,1648.28,won
Q-102740,2025-08-25,Customer-154,304,sheet,0.3486,629.03,209.66,10,ASTM_A240,1692.63,pending
Q-102741,2025-08-26,Customer-211,304,sheet,0.2504,1057.54,135.39,28,ASTM_A240,1584.61,lost
Q-102742,2025-08-27,Customer-18,304,strip,0.3077,625.29,76.13,35,EN_10204_3.1,612.16,won
Q-102743,2025-08-28,Customer-219,304,sheet,0.0868,773.69,596.82,35,ASTM_A240,7547.48,pending
Q-102744,2025-08-29,Customer-159,17-7PH,sheet,0.4055,948.65,322.32,35,EN_10204_3.1,4414.44,won
Q-102745,2025-08-30,Customer-240,17-7PH,strip,0.262,664.61,444.07,10,EN_10204_3.1,3975.0,lost
Q-102746,2025-08-31,Customer-87,17-7PH,strip,0.4858,1006.61,192.46,21,AMS5528,2283.74,lost
Q-102747,2025-09-01,Customer-228,304,sheet,0.2763,409.65,286.6,35,EN_10204_3.1,2882.44,won
Q-102748,2025-09-02,Customer-210,316L,foil,0.149,259.09,109.15,28,RoHS,1258.8,pending
Q-102749,2025-09-03,Customer-127,304,sheet,0.01,1053.27,217.11,28,ASTM_A240,2459.23,won
Q-102750,2025-09-04,Customer-19,17-7PH,strip,0.1052,940.06,231.93,10,EN_10204_3.1,3157.58,lost
Q-102751,2025-09-05,Customer-34,17-7PH,strip,0.2033,865.72,172.1,14,EN_10204_3.1,2210.01,lost
Q-102752,2025-09-06,Customer-10,17-7PH,strip,0.0482,918.3,166.87,21,AMS5528,2138.85,lost
Q-102753,2025-09-07,Customer-111,17-7PH,strip,0.1487,972.11,426.03,35,EN_10204_3.1,3541.7,lost
Q-102754,2025-09-08,Customer-239,304,sheet,0.0548,260.31,184.1,14,ASTM_A240,1993.36,won
Q-102755,2025-09-09,Customer-156,316L,foil,0.3762,435.97,74.48,10,RoHS,760.11,lost
Q-102756,2025-09-10,Customer-14,17-7PH,strip,0.5785,337.31,82.92,21,EN_10204_3.1,1201.42,lost
Q-102757,2025-09-11,Customer-180,304,sheet,0.2891,648.73,463.81,14,EN_10204_3.1,4852.58,lost
Q-102758,2025-09-12,Customer-113,17-7PH,strip,0.01,132.91,439.88,14,AMS5528,3941.61,won
Q-102759,2025-09-13,Customer-50,17-7PH,sheet,0.3089,844.31,90.37,10,EN_10204_3.1,934.36,lost
Q-102760,2025-09-14,Customer-60,304,sheet,0.0624,658.89,294.88,35,ASTM_A240,1791.77,won
Q-102761,2025-09-15,Customer-106,17-7PH,strip,0.156,720.54,358.72,35,AMS5528,5059.68,pending
Q-102762,2025-09-16,Customer-224,17-7PH,strip,0.1356,1106.15,318.31,21,AMS5528,2063.23,pending
Q-102763,2025-09-17,Customer-15,316L,foil,0.01,653.91,238.72,28,ASTM_A240,3026.68,won
Q-102764,2025-09-18,Customer-12,304,sheet,0.2553,874.02,949.28,35,EN_10204_3.1,10258.89,lost
Q-102765,2025-09-19,Customer-34,304,sheet,0.176,436.72,340.75,35,EN_10204_3.1,3624.28,pending
Q-102766,2025-09-20,Customer-169,304,strip,0.4765,284.99,204.28,35,ASTM_A240,2773.45,won
Q-102767,2025-09-21,Customer-53,316L,sheet,0.01,1006.25,547.69,10,RoHS,4362.86,lost
Q-102768,2025-09-22,Customer-114,17-7PH,sheet,0.1451,1033.52,219.37,14,AMS5528,3183.43,pending
Q-102769,2025-09-23,Customer-223,304,strip,0.4293,177.12,95.44,14,EN_10204_3.1,1212.69,pending
Q-102770,2025-09-24,Customer-82,316L,strip,0.4518,123.05,259.87,35,EN_10204_3.1,2175.89,pending
Q-102771,2025-09-25,Customer-89,17-7PH,strip,0.1435,494.87,642.86,21,AMS5528,6769.29,lost
Q-102772,2025-09-26,Customer-21,17-7PH,sheet,0.1685,286.15,354.39,35,EN_10204_3.1,4616.35,won
Q-102773,2025-09-27,Customer-79,316L,strip,0.0869,362.55,235.3,35,ASTM_A240,1580.89,pending
Q-102774,2025-09-28,Customer-96,17-7PH,strip,0.0267,135.67,481.46,21,AMS5528,4892.35,pending
Q-102775,2025-09-29,Customer-179,316L,foil,0.01,543.08,299.48,28,ASTM_A240,2464.86,lost
Q-102776,2025-09-30,Customer-6,17-7PH,sheet,0.3061,608.02,138.24,10,AMS5528,762.03,lost
Q-102777,2025-10-01,Customer-151,316L,sheet,0.0563,484.27,114.15,28,EN_10204_3.1,1139.74,lost
Q-102778,2025-10-02,Customer-72,304,sheet,0.1942,370.33,401.52,10,ASTM_A240,3896.18,pending
Q-102779,2025-10-03,Customer-221,304,strip,0.2127,524.69,505.4,35,ASTM_A240,6115.95,lost
Q-102780,2025-10-04,Customer-58,304,strip,0.2034,889.81,351.64,14,ASTM_A240,3041.26,won
Q-102781,2025-10-05,Customer-137,304,sheet,0.0151,291.84,151.75,35,EN_10204_3.1,1961.08,won
Q-102782,2025-10-06,Customer-139,17-7PH,sheet,0.3831,1186.74,156.62,21,AMS5528,1726.14,lost
Q-102783,2025-10-07,Customer-237,316L,strip,0.1501,849.7,244.43,35,EN_10204_3.1,1790.26,lost
Q-102784,2025-10-08,Customer-88,17-7PH,strip,0.1852,614.76,435.21,10,AMS5528,5884.29,pending
Q-102785,2025-10-09,Customer-201,17-7PH,sheet,0.01,395.33,164.3,35,EN_10204_3.1,1958.28,pending
Q-102786,2025-10-10,Customer-142,17-7PH,strip,0.4616,166.43,133.24,28,AMS5528,760.26,lost
Q-102787,2025-10-11,Customer-109,17-7PH,sheet,0.2263,154.9,82.24,10,EN_10204_3.1,604.75,pending
Q-102788,2025-10-12,Customer-98,17-7PH,sheet,0.3841,36.86,181.6,28,AMS5528,1056.53,lost
Q-102789,2025-10-13,Customer-233,17-7PH,strip,0.2798,703.48,164.01,10,AMS5528,2337.96,won
Q-102790,2025-10-14,Customer-64,304,strip,0.1981,1045.04,131.69,28,ASTM_A240,1883.67,pending
Q-102791,2025-10-15,Customer-10,304,strip,0.2802,572.11,254.83,28,EN_10204_3.1,2543.34,pending
Q-102792,2025-10-16,Customer-169,304,strip,0.01,711.74,120.91,28,EN_10204_3.1,819.31,lost
Q-102793,2025-10-17,Customer-79,17-7PH,strip,0.0643,974.53,329.23,10,AMS5528,3361.7,pending
Q-102794,2025-10-18,Customer-217,17-7PH,sheet,0.01,892.67,265.04,35,EN_10204_3.1,2260.85,won
Q-102795,2025-10-19,Customer-113,304,strip,0.3172,810.33,145.17,28,ASTM_A240,1792.11,won
Q-102796,2025-10-20,Customer-123,304,sheet,0.214,1090.6,619.81,35,EN_10204_3.1,3787.58,pending
Q-102797,2025-10-21,Customer-15,17-7PH,strip,0.01,41.61,288.96,14,EN_10204_3.1,2819.9,pending
Q-102798,2025-10-22,Customer-142,316L,sheet,0.0442,169.92,197.82,10,RoHS,2760.38,lost
Q-102799,2025-10-23,Customer-67,316L,sheet,0.1727,789.31,333.22,14,ASTM_A240,4229.27,lost
Q-102800,2025-10-24,Customer-59,304,strip,0.3573,917.78,172.93,21,ASTM_A240,1308.76,pending
Q-102801,2025-10-25,Customer-168,316L,foil,0.2519,1104.42,315.49,35,RoHS,3029.56,won
Q-102802,2025-10-26,Customer-10,316L,foil,0.1338,694.19,73.58,10,RoHS,701.57,won
Q-102803,2025-10-27,Customer-11,17-7PH,sheet,0.469,1049.44,136.48,35,EN_10204_3.1,919.05,pending
Q-102804,2025-10-28,Customer-183,17-7PH,strip,0.3521,305.35,310.99,28,AMS5528,3933.81,lost
Q-102805,2025-10-29,Customer-139,304,sheet,0.1172,529.35,489.68,35,EN_10204_3.1,5751.27,pending
Q-102806,2025-10-30,Customer-90,316L,strip,0.2986,1068.25,166.09,10,ASTM_A240,1235.52,won
Q-102807,2025-10-31,Customer-29,316L,strip,0.5307,262.18,603.36,10,EN_10204_3.1,7476.99,pending
Q-102808,2025-11-01,Customer-84,316L,foil,0.0123,1188.76,136.2,21,ASTM_A240,1440.81,pending
Q-102809,2025-11-02,Customer-165,304,strip,0.2489,392.94,183.3,10,ASTM_A240,2002.63,lost
Q-102810,2025-11-03,Customer-84,304,sheet,0.0168,253.73,1136.94,10,ASTM_A240,14271.15,pending
Q-102811,2025-11-04,Customer-230,304,strip,0.2742,80.46,117.45,14,EN_10204_3.1,920.26,pending
Q-102812,2025-11-05,Customer-160,304,strip,0.1997,683.95,606.96,28,EN_10204_3.1,5832.08,won
Q-102813,2025-11-06,Customer-75,316L,sheet,0.4471,322.82,268.1,10,ASTM_A240,3862.88,won
Q-102814,2025-11-07,Customer-156,17-7PH,strip,0.4072,1188.94,304.84,28,AMS5528,1853.33,won
Q-102815,2025-11-08,Customer-97,304,strip,0.3613,1087.93,288.28,35,ASTM_A240,2071.52,pending
Q-102816,2025-11-09,Customer-39,316L,strip,0.2663,340.27,70.3,28,RoHS,705.34,lost
Q-102817,2025-11-10,Customer-240,17-7PH,strip,0.01,1138.08,518.7,21,AMS5528,6363.45,won
Q-102818,2025-11-11,Customer-217,17-7PH,sheet,0.2431,292.73,323.89,10,AMS5528,3202.7,pending
Q-102819,2025-11-12,Customer-169,316L,strip,0.3542,650.9,192.02,21,EN_10204_3.1,2294.61,pending
Q-102820,2025-11-13,Customer-69,17-7PH,sheet,0.2279,572.84,171.35,28,EN_10204_3.1,2163.02,won
Q-102821,2025-11-14,Customer-85,17-7PH,sheet,0.0863,656.7,798.29,21,AMS5528,11000.34,won
Q-102822,2025-11-15,Customer-81,304,sheet,0.1709,185.25,605.09,21,EN_10204_3.1,8199.27,pending
Q-102823,2025-11-16,Customer-114,316L,strip,0.0763,704.6,186.24,28,ASTM_A240,1197.57,pending
Q-102824,2025-11-17,Customer-91,304,strip,0.2494,1135.29,121.17,28,ASTM_A240,1233.3,pending
Q-102825,2025-11-18,Customer-168,17-7PH,strip,0.1208,434.78,253.83,14,EN_10204_3.1,2630.6,lost
Q-102826,2025-11-19,Customer-202,17-7PH,strip,0.1475,110.68,205.95,35,EN_10204_3.1,2823.77,lost
Q-102827,2025-11-20,Customer-237,316L,strip,0.2311,579.4,416.98,28,ASTM_A240,3113.56,pending
Q-102828,2025-11-21,Customer-150,316L,sheet,0.2229,547.72,118.21,14,RoHS,898.55,pending
Q-102829,2025-11-22,Customer-204,316L,strip,0.5181,492.17,149.56,35,EN_10204_3.1,1012.96,lost
Q-102830,2025-11-23,Customer-21,304,strip,0.2208,136.43,239.88,35,ASTM_A240,1735.2,lost
Q-102831,2025-11-24,Customer-162,304,sheet,0.2267,1061.71,422.55,14,EN_10204_3.1,2827.06,won
Q-102832,2025-11-25,Customer-43,316L,sheet,0.0277,546.19,1075.49,14,ASTM_A240,10765.63,won
Q-102833,2025-11-26,Customer-191,304,strip,0.1668,1107.49,79.97,35,EN_10204_3.1,1082.54,won
Q-102834,2025-11-27,Customer-7,316L,foil,0.0946,228.07,182.06,14,EN_10204_3.1,1061.71,pending
Q-102835,2025-11-28,Customer-132,316L,foil,0.2452,245.73,957.12,10,ASTM_A240,10980.29,pending
Q-102836,2025-11-29,Customer-33,304,strip,0.331,607.78,403.31,14,EN_10204_3.1,2326.95,lost
Q-102837,2025-11-30,Customer-31,17-7PH,strip,0.2392,52.43,176.7,21,EN_10204_3.1,1414.45,lost
Q-102838,2025-12-01,Customer-19,304,sheet,0.3296,1178.3,311.67,10,ASTM_A240,4388.19,pending
Q-102839,2025-12-02,Customer-162,304,strip,0.12,287.57,255.7,28,EN_10204_3.1,3217.61,lost
Q-102840,2025-12-03,Customer-194,17-7PH,sheet,0.2689,1146.17,355.09,14,EN_10204_3.1,4406.2,lost
Q-102841,2025-12-04,Customer-186,17-7PH,strip,0.1407,500.25,41.98,35,AMS5528,608.74,pending
Q-102842,2025-12-05,Customer-230,17-7PH,strip,0.3705,885.95,110.54,14,AMS5528,737.21,won
Q-102843,2025-12-06,Customer-98,17-7PH,sheet,0.1758,465.64,594.6,21,EN_10204_3.1,6488.37,lost
Q-102844,2025-12-07,Customer-198,304,sheet,0.2718,148.1,158.84,14,EN_10204_3.1,1928.79,won
Q-102845,2025-12-08,Customer-88,316L,sheet,0.0515,637.96,107.6,28,EN_10204_3.1,1151.77,won
Q-102846,2025-12-09,Customer-83,17-7PH,sheet,0.0809,635.17,162.01,14,EN_10204_3.1,907.0,lost
Q-102847,2025-12-10,Customer-11,304,sheet,0.4705,622.81,137.58,10,ASTM_A240,1462.73,pending
Q-102848,2025-12-11,Customer-133,17-7PH,strip,0.0782,313.29,124.02,10,EN_10204_3.1,1710.4,lost
Q-102849,2025-12-12,Customer-89,17-7PH,sheet,0.3251,735.16,68.29,28,AMS5528,386.44,lost
Q-102850,2025-12-13,Customer-71,316L,foil,0.1281,205.66,95.02,10,EN_10204_3.1,1225.62,lost
Q-102851,2025-12-14,Customer-74,304,sheet,0.2563,124.45,161.97,35,ASTM_A240,2298.16,lost
Q-102852,2025-12-15,Customer-171,17-7PH,strip,0.1446,354.03,331.08,14,AMS5528,2121.51,lost
Q-102853,2025-12-16,Customer-142,316L,foil,0.01,1041.69,161.82,10,ASTM_A240,2383.99,pending
Q-102854,2025-12-17,Customer-232,316L,foil,0.1293,1073.33,410.61,21,RoHS,4263.47,won
Q-102855,2025-12-18,Customer-126,17-7PH,strip,0.3541,1197.87,61.58,14,AMS5528,889.43,won
Q-102856,2025-12-19,Customer-147,304,sheet,0.1387,1096.24,508.17,35,EN_10204_3.1,6613.63,lost
Q-102857,2025-12-20,Customer-213,17-7PH,sheet,0.1033,340.41,359.18,21,AMS5528,3702.48,lost
Q-102858,2025-12-21,Customer-114,304,sheet,0.0909,776.62,320.87,14,ASTM_A240,3766.35,lost
Q-102859,2025-12-22,Customer-222,304,strip,0.1729,687.45,312.21,28,ASTM_A240,3659.54,won
Q-102860,2025-12-23,Customer-206,304,sheet,0.3816,569.88,260.19,10,EN_10204_3.1,2152.03,won
Q-102861,2025-12-24,Customer-84,17-7PH,strip,0.0239,295.94,286.8,21,AMS5528,2669.26,won
Q-102862,2025-12-25,Customer-117,17-7PH,sheet,0.1822,1101.68,301.98,14,EN_10204_3.1,2714.56,pending
Q-102863,2025-12-26,Customer-229,17-7PH,strip,0.1422,787.68,47.74,10,EN_10204_3.1,690.47,won
Q-102864,2025-12-27,Customer-49,304,sheet,0.3215,652.99,208.76,35,EN_10204_3.1,2582.57,pending
Q-102865,2025-12-28,Customer-63,17-7PH,strip,0.01,1169.67,164.43,10,AMS5528,1895.56,won
Q-102866,2025-12-29,Customer-173,17-7PH,sheet,0.1646,1019.17,372.39,28,AMS5528,4443.82,won
Q-102867,2025-12-30,Customer-125,304,strip,0.1302,395.75,409.05,28,ASTM_A240,3118.32,won
Q-102868,2025-12-31,Customer-34,17-7PH,sheet,0.0222,109.79,558.99,35,EN_10204_3.1,4886.28,won
Q-102869,2026-01-01,Customer-1,17-7PH,strip,0.087,416.43,71.18,10,AMS5528,854.07,lost
Q-102870,2026-01-02,Customer-157,316L,sheet,0.1494,45.53,272.61,10,RoHS,2465.14,won
Q-102871,2026-01-03,Customer-108,17-7PH,strip,0.01,809.43,172.97,14,AMS5528,1032.71,pending
Q-102872,2026-01-04,Customer-164,304,strip,0.2521,673.0,191.52,10,ASTM_A240,1661.98,lost
Q-102873,2026-01-05,Customer-216,304,sheet,0.0144,773.88,128.13,35,EN_10204_3.1,1403.26,won
Q-102874,2026-01-06,Customer-204,304,strip,0.4843,1004.99,255.63,21,EN_10204_3.1,1444.82,pending
Q-102875,2026-01-07,Customer-76,304,strip,0.0635,419.09,69.48,14,EN_10204_3.1,636.47,won
Q-102876,2026-01-08,Customer-108,316L,foil,0.2781,486.15,355.75,14,EN_10204_3.1,2709.94,lost
Q-102877,2026-01-09,Customer-30,304,sheet,0.1738,1103.47,839.07,10,EN_10204_3.1,6285.43,won
Q-102878,2026-01-10,Customer-89,304,strip,0.5504,649.11,255.86,28,ASTM_A240,1731.79,pending
Q-102879,2026-01-11,Customer-216,304,sheet,0.1983,493.94,206.77,35,EN_10204_3.1,2047.87,lost
Q-102880,2026-01-12,Customer-8,17-7PH,sheet,0.3345,1007.8,147.35,10,AMS5528,1355.13,lost
Q-102881,2026-01-13,Customer-16,304,sheet,0.1798,276.99,346.76,21,EN_10204_3.1,4773.69,pending
Q-102882,2026-01-14,Customer-106,304,strip,0.3038,317.06,108.09,35,EN_10204_3.1,1229.66,lost
Q-102883,2026-01-15,Customer-67,304,strip,0.2369,190.42,66.88,14,EN_10204_3.1,940.19,won
Q-102884,2026-01-16,Customer-87,304,strip,0.0456,966.62,70.13,35,ASTM_A240,703.86,pending
Q-102885,2026-01-17,Customer-105,316L,sheet,0.1609,608.8,179.25,14,EN_10204_3.1,2074.15,won
Q-102886,2026-01-18,Customer-200,17-7PH,strip,0.01,1029.17,178.89,21,AMS5528,1512.59,pending
Q-102887,2026-01-19,Customer-85,316L,strip,0.0748,677.04,425.53,35,RoHS,4540.22,won
Q-102888,2026-01-20,Customer-206,17-7PH,strip,0.1814,492.53,177.24,14,AMS5528,1561.15,lost
Q-102889,2026-01-21,Customer-234,316L,strip,0.0314,274.72,448.92,35,EN_10204_3.1,2852.48,lost
Q-102890,2026-01-22,Customer-133,17-7PH,strip,0.2582,110.37,114.76,28,AMS5528,1553.87,won
Q-102891,2026-01-23,Customer-215,304,sheet,0.01,1175.35,358.2,35,ASTM_A240,4384.3,pending
Q-102892,2026-01-24,Customer-206,304,sheet,0.1871,961.17,146.32,28,EN_10204_3.1,2107.12,won
Q-102893,2026-01-25,Customer-56,304,strip,0.3414,841.07,212.28,28,EN_10204_3.1,2536.56,pending
Q-102894,2026-01-26,Customer-10,17-7PH,strip,0.1859,1140.22,256.96,28,AMS5528,2271.02,won
Q-102895,2026-01-27,Customer-203,17-7PH,strip,0.2576,1186.61,88.9,10,EN_10204_3.1,649.51,lost
Q-102896,2026-01-28,Customer-78,316L,foil,0.1896,45.73,430.79,14,EN_10204_3.1,6053.71,won
Q-102897,2026-01-29,Customer-64,316L,strip,0.3137,464.9,404.4,28,RoHS,3329.2,won
Q-102898,2026-01-30,Customer-168,304,sheet,0.361,1079.95,290.56,14,EN_10204_3.1,3249.1,lost
Q-102899,2026-01-31,Customer-221,316L,strip,0.2174,790.21,138.9,14,EN_10204_3.1,1420.96,won
Q-102900,2026-02-01,Customer-185,316L,foil,0.1467,664.87,249.76,21,RoHS,2935.52,pending
Q-102901,2026-02-02,Customer-4,17-7PH,sheet,0.1964,477.18,130.12,10,AMS5528,946.52,pending
Q-102902,2026-02-03,Customer-189,17-7PH,strip,0.01,1104.75,290.39,21,AMS5528,2943.69,pending
Q-102903,2026-02-04,Customer-201,304,sheet,0.01,500.77,254.07,35,EN_10204_3.1,3310.65,lost
Q-102904,2026-02-05,Customer-71,304,sheet,0.1891,88.51,177.25,10,EN_10204_3.1,1361.96,lost
Q-102905,2026-02-06,Customer-168,316L,foil,0.0915,1065.54,242.46,10,EN_10204_3.1,3237.4,pending
Q-102906,2026-02-07,Customer-110,304,strip,0.4003,584.87,153.83,10,EN_10204_3.1,2086.4,won
Q-102907,2026-02-08,Customer-72,316L,sheet,0.0824,774.78,186.6,28,RoHS,1833.52,lost
Q-102908,2026-02-09,Customer-5,304,sheet,0.01,738.76,150.74,10,EN_10204_3.1,1973.54,lost
Q-102909,2026-02-10,Customer-196,17-7PH,sheet,0.2221,1087.09,183.78,10,EN_10204_3.1,1233.72,pending
Q-102910,2026-02-11,Customer-58,17-7PH,strip,0.3381,642.37,326.84,28,EN_10204_3.1,4195.13,pending
Q-102911,2026-02-12,Customer-115,316L,sheet,0.1683,265.53,94.2,28,ASTM_A240,997.04,lost
Q-102912,2026-02-13,Customer-86,304,sheet,0.0377,724.58,404.27,28,EN_10204_3.1,5021.82,won
Q-102913,2026-02-14,Customer-144,17-7PH,strip,0.3765,779.49,361.28,14,AMS5528,2801.54,won
Q-102914,2026-02-15,Customer-64,316L,sheet,0.0278,924.67,177.76,10,RoHS,1684.15,won
Q-102915,2026-02-16,Customer-215,316L,sheet,0.4301,368.37,200.47,35,RoHS,2817.78,lost
Q-102916,2026-02-17,Customer-197,17-7PH,strip,0.3345,278.91,229.5,35,AMS5528,1660.37,lost
Q-102917,2026-02-18,Customer-190,304,strip,0.3063,163.02,242.4,21,EN_10204_3.1,2058.72,lost
Q-102918,2026-02-19,Customer-177,316L,foil,0.0217,1051.21,201.03,35,EN_10204_3.1,1935.27,pending
Q-102919,2026-02-20,Customer-69,17-7PH,sheet,0.2162,138.01,266.8,21,AMS5528,3105.47,pending
Q-102920,2024-02-22,Customer-140,316L,strip,0.3154,1131.87,328.22,10,EN_10204_3.1,2435.16,lost
Q-102921,2024-02-23,Customer-119,304,sheet,0.2191,360.84,123.32,35,EN_10204_3.1,1200.98,pending
Q-102922,2024-02-24,Customer-109,304,sheet,0.2242,468.85,150.51,35,ASTM_A240,1689.0,pending
